,npi_number,name,url,street_address,city,state,zip_code,publish_date,combined_address,latitude,longitude
1187,1649780479,Middlesex Hospital,https://middlesexhealth.org/download.cfm?downloadfile=9609B050-4ADC-11EB-84500AB055E618A8&typename=dmHTMLFile&fieldname=filename,520 Saybrook Rd Ste N100,Middletown,CT,06457-4741,,"['520 Saybrook Rd Ste N100', 'Middletown', 'CT']",NA,NA
1188,1659313906,Brookwood Baptist Medical Center,https://www.brookwoodbaptisthealth.com/docs/global/standard-charges/474757851_brookwoodbaptistmedicalcenter_standardcharges.json?sfvrsn=597539c5_2&download=true,2010 Brookwood Medical Ctr Dr,Birmingham,AL,35209-6804,,"['2010 Brookwood Medical Ctr Dr', 'Birmingham', 'AL']",NA,NA
1189,1659316958,Colleton Medical Center,https://colletonmedical.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,501 Robertson Blvd,Walterboro,SC,29488,2021-01-01 00:00:00 +0000 UTC,"['501 Robertson Blvd', 'Walterboro', 'SC']",NA,NA
1190,1659323772,Medical City Fort Worth,https://core.secure.ehc.com/src/util/detail-price-list/62-1682202_medical-city-fort-worth_standardcharges.csv,900 8th Ave,Fort Worth,TX,76104,2021-01-04 00:00:00 +0000 UTC,"['900 8th Ave', 'Fort Worth', 'TX']",NA,NA
1191,1659325629.0,Sky Ridge Medical Center,https://skyridgemedcenter.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,4900 S. Monaco St.,Denver,CO,80237.0,2021-01-01 00:00:00 +0000 UTC,"['4900 S. Monaco St.', 'Denver', 'CO']",NA,NA
1192,1659376358,Conemaugh Meyersdale Medical Center,https://www.conemaugh.org/Content/Uploads/Conemaugh Health System Redesign/files/251002946_Conemaugh_Meyersdale_Medical_Center_Standard_Charges_12202020.zip,200 Hospital Drive,Meyersdale,PA,15552,,"['200 Hospital Drive', 'Meyersdale', 'PA']",NA,NA
1193,1659388213,Charles A Dean Memorial Hospital,https://northernlighthealth.org/Billing-and-Financial-Services/DRG-and-Standard-Charge-Information/Standard-Charge-Information/CA-Dean-Hosptial-CDM-12-20-18,364 Pritham Ave,Greenville,ME,04441-1129,,"['364 Pritham Ave', 'Greenville', 'ME']",NA,NA
1194,1659522118,Kāhi Mōhala,https://www.sutterhealth.org/pdf/chargemaster/chargemaster-kahi.csv,912301 Old Fort Weaver Rd,Ewa Beach,HI,96706,,"['912301 Old Fort Weaver Rd', 'Ewa Beach', 'HI']",NA,NA
1195,1659539567,Encompass Health Rehabilitation Hospital of Abilene,https://encompasshealth.com/locations/abilenerehab/transparency-healthcare,6401 DIRECTORS PKWY,ABILENE,TX,79606,,"['6401 DIRECTORS PKWY', 'ABILENE', 'TX']",NA,NA
1196,1659799666,Ontario Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_OntarioMedicalCenter_standardcharges.xlsx,2295 S Vineyard Ave,Ontario,CA,91761,2021-01-01 00:00:00 +0000 UTC,"['2295 S Vineyard Ave', 'Ontario', 'CA']",NA,NA
1197,1659861060,Lourdes Health,https://www.yourlourdes.com/sites/lourdes/assets/uploads/36-4850536_LOURDES_HEALTH_StandardCharges.zip,520 N. 4th Ave.,Pasco,WA,99301,,"['520 N. 4th Ave.', 'Pasco', 'WA']",NA,NA
1198,1659938637,AdventHealth Winter Park,https://www.adventhealth.com/sites/default/files/CDM/2021/591479658_AdventHealthOrlando_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
1199,1669445375,Encompass Health Rehabilitation Hospital of Toms River,https://encompasshealth.com/locations/tomsriverrehab/transparency-healthcare,14 HOSPITAL DR,TOMS RIVER,NJ,087556402,,"['14 HOSPITAL DR', 'TOMS RIVER', 'NJ']",NA,NA
1200,1669457180,Avera St. Mary's Hospital,https://www.avera.org/app/files/public/74030/st-marys-hospital-pricing.xls,801 E Sioux Ave,Pierre,SD,57501-3323,,"['801 E Sioux Ave', 'Pierre', 'SD']",NA,NA
1201,1669472387,Baylor Scott & White All Saints Medical Center - Fort Worth,https://www.bswhealth.com/SiteCollectionDocuments/patient-tools/estimate-cost-of-care/75-1008430_BAYLOR%20ALL%20SAINTS%20MEDICAL%20CENTER%20AT%20FORT%20WORTH_standardcharges.csv,1400 8th Ave,Fort Worth,TX,76104,,"['1400 8th Ave', 'Fort Worth', 'TX']",NA,NA
1202,1669567319,Starr Regional Medical Center - Athens,http://www.starrregional.com/Content/Uploads/Starr Regional Medical Center/files/621866028_Athens_Woods_Starr_Regional_Standard_Charges_12192020.zip,1114 West Madison Ave,Athens,TN,37303,,"['1114 West Madison Ave', 'Athens', 'TN']",NA,NA
1203,1669584983,ORTHOPAEDIC HOSPITAL OF WISCONSIN,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/392015655_orthopaedic-hospital-of-wisconsin_standardcharges.xlsx,475 W RIVER WOODS PKWY,GLENDALE,WI,53212-1081,,"['475 W RIVER WOODS PKWY', 'GLENDALE', 'WI']",NA,NA
1204,1801053814.0,TriStar StoneCrest,https://tristarstonecrest.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,1000 Health Park Dr. Ste. 50,Brentwood,TN,37027.0,2021-01-01 00:00:00 +0000 UTC,"['1000 Health Park Dr. Ste. 50', 'Brentwood', 'TN']",NA,NA
1205,1801298708,The Queen's Medical Center - West O'ahu,https://pricetransparency.blob.core.windows.net/queens/99-0073524_queensmedicalcenter-westoahu_standardcharges.csv,1301 Punchbowl St,Honolulu,HI,96813,,"['1301 Punchbowl St', 'Honolulu', 'HI']",NA,NA
1206,1801457510,AdventHealth Heart of Florida,https://www.adventhealth.com/sites/default/files/CDM/2021/841793121_AdventhHealthHeartofFlorida_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
1207,1801823349,Frye Regional Medical Center,http://www.fryemedctr.com/Content/Uploads/Frye Regional Medical Center/files/35-2547114_FRYE_REGIONAL_MEDICAL_CENTER_StandardCharges.zip,420 N. Center Street,Hickory,NC,28601,,"['420 N. Center Street', 'Hickory', 'NC']",NA,NA
1208,1801826839,Baylor Scott & White Medical Center - Centennial,https://www.bswhealth.com/SiteCollectionDocuments/patient-tools/estimate-cost-of-care/82-4052186_BAYLOR%20MEDICAL%20CENTER%20CENTENNIAL_standardcharges.csv,12505 Lebanon Rd,Frisco,TX,75035,,"['12505 Lebanon Rd', 'Frisco', 'TX']",NA,NA
1209,1801833900,West Hills Hospital & Medical Center,https://westhillshospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,7300 Medical Center Dr,West Hills,CA,91307,2021-01-01 00:00:00 +0000 UTC,"['7300 Medical Center Dr', 'West Hills', 'CA']",NA,NA
1210,1801840517,Avera Tyler Hospital,https://www.avera.org/app/files/public/74032/tyler-healthcare-center-pricing.xls,240 Willow St,Tyler,SD,56178-0240,,"['240 Willow St', 'Tyler', 'SD']",NA,NA
1211,1801853767,SINAI HOSPITAL OF GREATER DETROIT,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,6071 W OUTER DR,DETROIT,MI,482352624,2021-01-18 00:00:00 +0000 UTC,"['6071 W OUTER DR', 'DETROIT', 'MI']",NA,NA
1212,1801870191,Sanford Bemidji Medical Center,https://www.sanfordhealth.org/-/media/org/files/patients-and-visitors/billing-insurance/price-estimates/sanford-medical-center-bemidji.csv?la=en&hash=3F71A08AD0C9775573EE9163F41C606638BA3F32,1300 Anne St Nw,Bemidji,MN,56601-5103,,"['1300 Anne St Nw', 'Bemidji', 'MN']",NA,NA
1213,1801960513,KAISER FOUNDATION HOSPITALS,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_FremontMedicalCenter_shoppableservices.xlsx,39400 PASEO PADRE PKWY,FREMONT,CA,94538-2310,2021-01-01 00:00:00 +0000 UTC,"['39400 PASEO PADRE PKWY', 'FREMONT', 'CA']",NA,NA
1214,1811044878,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
1215,1811077431,Franciscan Health Dyer,https://www.franciscanhealth.org/-/media/project/franciscan-health-alliance/franciscan-health/patient-resources/standard-charges/dyer_cdm.xlsx,,Dyer,IN,46311,,"[nan, 'Dyer', 'IN']",NA,NA
1216,1811184831,AdventHealth Winter Garden,https://www.adventhealth.com/sites/default/files/CDM/2021/591479658_AdventHealthOrlando_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
1217,1811213994,Clark Regional Medical Center,http://clarkregional.org/Content/Uploads/Clark Regional/files/800817412_Clark_Regional_Med_Ctr_Standard_Charges_12282020.zip,175 Hospital Drive,Winchester,KY,40391,,"['175 Hospital Drive', 'Winchester', 'KY']",NA,NA
1218,1811341167,Shelby Baptist Medical Center,https://www.shelbybaptistmedicalcenter.com/docs/global/standard-charges/474780023_shelbybaptistmedicalcenter_standardcharges.json?sfvrsn=f027eabb_4&download=true,1000 First Street North,Alabaster,AL,35007,,"['1000 First Street North', 'Alabaster', 'AL']",NA,NA
1219,1811369408,The Queen's Medical Center,https://pricetransparency.blob.core.windows.net/queens/99-0073524_thequeensmedicalcenter_standardcharges.csv,4800 Kawaihau Rd,Kapaa,HI,96746-1971,,"['4800 Kawaihau Rd', 'Kapaa', 'HI']",NA,NA
1220,1811394877,Aurora Baycare,https://www.aurorahealthcare.org/-/media/aurorahealthcareorg/documents/billing-insurance/pricing-transparency/baycare-pt1-publication-20210101.xlsx?la=en&hash=FD02441F70584E8361BC2D937F9B67EDD2D6F7C3,1160 Kepler Dr,Green Bay,WI,54311-8321,,"['1160 Kepler Dr', 'Green Bay', 'WI']",NA,NA
1221,1811461734,"BEAUMONT ASHN, LLC",https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,1919 TECHNOLOGY DR STE B,TROY,MI,48083-4245,2021-01-17 00:00:00 +0000 UTC,"['1919 TECHNOLOGY DR STE B', 'TROY', 'MI']",NA,NA
1222,1811922347,MANCHESTER MEMORIAL HOSPITAL,https://www.adventhealth.com/sites/default/files/CDM/2021/610594620_AdventHealthManchester_standardcharges.xml,210 MARIE LANGDON DR,MANCHESTER,KY,40962,2021-01-26 00:00:00 +0000 UTC,"['210 MARIE LANGDON DR', 'MANCHESTER', 'KY']",NA,NA
1223,1811929151,Saint Francis Hospital - Bartlett,https://www.saintfrancisbartlett.com/docs/global/standard-charges/752804737_saintfrancishospital-bartlett_standardcharges.json?sfvrsn=58edf36d_4&download=true,2986 Kate Bond Rd.,Bartlett,TN,38133,,"['2986 Kate Bond Rd.', 'Bartlett', 'TN']",NA,NA
1224,1811940109.0,Medical City Green Oaks Hospital,https://medicalcitygreenoaks.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,13155 Noel Rd. Suite 200,Dallas,TX,75240.0,2021-01-01 00:00:00 +0000 UTC,"['13155 Noel Rd. Suite 200', 'Dallas', 'TX']",NA,NA
1225,1811941263,Aurora Sinai Medical Center,https://www.aurorahealthcare.org/-/media/aurorahealthcareorg/documents/billing-insurance/pricing-transparency/sinai-pt1-publication-20210101.xlsx?la=en&hash=50AD53244474060E919E7B13524B2C178A49F8E0,945 N 12th St,Milwaukee,WI,53233-1305,,"['945 N 12th St', 'Milwaukee', 'WI']",NA,NA
1226,1811946734,Sutter Medical Center of Sacramento,https://www.sutterhealth.org/pdf/chargemaster/chargemaster-smcs.csv,2825 Capitol Avenue,Sacramento,CA,95816,,"['2825 Capitol Avenue', 'Sacramento', 'CA']",NA,NA
1227,1811960537,Encompass Health Rehabilitation Hospital of York,https://www.encompasshealth.com/locations/yorkrehab/transparency-healthcare,1850 NORMANDIE DR,YORK,PA,174081534,,"['1850 NORMANDIE DR', 'YORK', 'PA']",NA,NA
1228,1811961758,Geisinger Encompass Health Rehabilitation Hospital ,https://encompasshealth.com/locations/geisinger/transparency-healthcare,2 REHAB LN,DANVILLE,PA,178218498,,"['2 REHAB LN', 'DANVILLE', 'PA']",NA,NA
1229,1821002007,Fountain Valley Regional Hospital,https://www.fountainvalleyhospital.com/docs/global/standard-charges/952768729_fountainvalleyregionalhospital_standardcharges.json?sfvrsn=8898a589_4&download=true,17100 Euclid at Warner,Fountain Valley,CA,92708,,"['17100 Euclid at Warner', 'Fountain Valley', 'CA']",NA,NA
1230,1821017880,Sanford Usd Medical Center,https://www.sanfordhealth.org/-/media/org/files/patients-and-visitors/billing-insurance/price-estimates/sanford-medical-center-sioux-falls.csv?la=en&hash=1AC7546D0E8DA0697BF3BCF1015F926200598859,1305 W 18th St,Sioux Falls,SD,57105-0401,,"['1305 W 18th St', 'Sioux Falls', 'SD']",NA,NA
1231,1821019571,ADVENTHEALTH WATERMAN,https://www.adventhealth.com/sites/default/files/CDM/2021/593140669_AdventHealthWaterman_standardcharges.xml,1000 WATERMAN WAY,TAVARES,FL,32778,2021-01-26 00:00:00 +0000 UTC,"['1000 WATERMAN WAY', 'TAVARES', 'FL']",NA,NA
1232,1821026816,East Cooper Medical Center,https://www.eastcoopermedctr.com/docs/global/standard-charges/953931540_eastcoopermedicalcenter_standardcharges.json?sfvrsn=25f571f2_6&download=true,2000 Hospital Dr.,Mt. Pleasant,SC,29464,,"['2000 Hospital Dr.', 'Mt. Pleasant', 'SC']",NA,NA
1233,1821035940,Akron General,https://my.clevelandclinic.org/-/scassets/files/org/patients-visitors/hospital-standard-charge-files/akron-general.ashx,1 Akron General Ave.,Akron,OH,44307,2020-12-31 00:00:00 +0000 UTC,"['1 Akron General Ave.', 'Akron', 'OH']",NA,NA
1234,1821039975,Atrium Health Pineville,https://chsprodrsrcegrporg385.blob.core.windows.net/cms-price-transparency/56-0529945_AtriumHealthPineville_StandardCharges.json,10628 Park Road ,Charlotte,NC,28210,,"['10628 Park Road ', 'Charlotte', 'NC']",NA,NA
1235,1821061532,Encompass Health Rehabilitation Hospital of Midland Odessa,https://www.encompasshealth.com/locations/midlandrehab/transparency-healthcare,1800 HERITAGE BLVD,MIDLAND,TX,79707,,"['1800 HERITAGE BLVD', 'MIDLAND', 'TX']",NA,NA
1236,1821062050,Encompass Health Rehabilitation Hospital of Arlington,https://encompasshealth.com/locations/arlingtonrehab/transparency-healthcare,3200 MATLOCK RD,ARLINGTON,TX,76015,,"['3200 MATLOCK RD', 'ARLINGTON', 'TX']",NA,NA
1237,1821078494,Andalusia Health,http://www.andalusiahealth.com/Content/Uploads/Andalusia Health/images/630793474%20Andalusia%20Health%20Standard%20Charges%2012152020.zip,849 South Tree Notch Street,Andalusia,AL,36420,,"['849 South Tree Notch Street', 'Andalusia', 'AL']",NA,NA
1238,1821119389,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,44201 DEQUINDRE RD,TROY,MI,48085-1117,2021-01-17 00:00:00 +0000 UTC,"['44201 DEQUINDRE RD', 'TROY', 'MI']",NA,NA
1239,1821143777,Los Angeles Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_LosAngelesMedicalCenter_standardcharges.xlsx,4867 W Sunset Blvd,Los Angeles,CA,90027,2021-01-01 00:00:00 +0000 UTC,"['4867 W Sunset Blvd', 'Los Angeles', 'CA']",NA,NA
1240,1821151366,Aspirus Langlade Hospital,https://www.aspirus.org/Uploads/Public/Documents/ChargeMasters/39-0806429_Aspirus%20Langlade%20Hospital_standard%20charges.CSV,110 E 5th Ave,Antigo,WI,54409-2710,,"['110 E 5th Ave', 'Antigo', 'WI']",NA,NA
1241,1821171141.0,Colleton Medical Center,https://colletonmedical.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,501 Robertson Blvd,Walterboro,SC,29488.0,2021-01-01 00:00:00 +0000 UTC,"['501 Robertson Blvd', 'Walterboro', 'SC']",NA,NA
1242,1821298159,Aspirus Iron River Hospital,https://www.aspirus.org/Uploads/Public/Documents/ChargeMasters/38-3236977_Aspirus%20Iron%20River%20Hospital_standard%20charges.CSV,1400 W Ice Lake Rd,Iron River,MI,49935-9526,,"['1400 W Ice Lake Rd', 'Iron River', 'MI']",NA,NA
1243,1821351701,SAINT AGNES HOSPITAL,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/md/520591657_saint-agnes-hospital_standardcharges.xlsx,900 CATON AVE,BALTIMORE,MD,21229-5201,,"['900 CATON AVE', 'BALTIMORE', 'MD']",NA,NA
1244,1821553710,FLORIDA HOSPITAL DADE CITY INC,https://www.adventhealth.com/sites/default/files/CDM/2021/822567308_AdventHealthDade City_standardcharges.xml,13100 FORT KING RD,DADE CITY,FL,33525,2021-01-26 00:00:00 +0000 UTC,"['13100 FORT KING RD', 'DADE CITY', 'FL']",NA,NA
1245,1831125087,"MT. CARMEL REGIONAL MEDICAL CENTER, INC.",https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ks/480543778_ascension-via-christi-hospital_standardcharges.xlsx,1 MT CARMEL WAY,PITTSBURG,KS,66762-7587,,"['1 MT CARMEL WAY', 'PITTSBURG', 'KS']",NA,NA
1246,1831140698,Medical City Green Oaks Hospital,https://core.secure.ehc.com/src/util/detail-price-list/62-1797829_medical-city-green-oaks-hospital-dallas_standardcharges.csv,7808 Clodus Fields Dr,Dallas,TX,75251,2021-01-04 00:00:00 +0000 UTC,"['7808 Clodus Fields Dr', 'Dallas', 'TX']",NA,NA
1247,1609950914,HealthONE,https://healthonecares.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,4900 S. Monaco St.,Denver,CO,80237,2021-01-01 00:00:00 +0000 UTC,"['4900 S. Monaco St.', 'Denver', 'CO']",NA,NA
1248,1609998871,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
1249,1619020393,Southern Indiana Rehabilitation Hospital,https://vrhsouthernindiana.com/wp-content/uploads/sites/16/2021/02/825137356-_Southern-Indiana-Rehabilitation-Hospital_Standard-Charges.xlsx,3104 Blackiston Blvd., New Albany,IN,47150,,"['3104 Blackiston Blvd.', ' New Albany', 'IN']",NA,NA
1250,1619910692,Mercy Hospital – Unity Campus,https://www.allinahealth.org/-/media/allina-health/files/customer-service/billing-and-insurance/363261413-mercy-standardcharges.xlsx?la=en&hash=5B7746942883903D24A3ABAF0C31DD53,,Fridley,MN,,,"[nan, 'Fridley', 'MN']",NA,NA
1251,1619913647,Montgomery General Hospital,https://ct1.medstarhealth.org/content/uploads/sites/13/2021/01/520646893_MedStar-Montgomery-Medical-Center_Standard-Charges.xlsx,401 6th Ave,Montgomery,WV,25136-2116,,"['401 6th Ave', 'Montgomery', 'WV']",NA,NA
1252,1619914652,Midmichigan Medical Center Alpena,https://www.midmichigan.org/app/files/public/34965/386000029_midmichigan-medical-center-alpena_standardcharges.csv,,,,,2021-01-01 00:00:00 +0000 UTC,"[nan, nan, nan]",NA,NA
1253,1619921871.0,Medical City Healthcare,https://medicalcityhealthcare.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,13155 Noel Rd. Suite 200,Dallas,TX,75240.0,2021-01-01 00:00:00 +0000 UTC,"['13155 Noel Rd. Suite 200', 'Dallas', 'TX']",NA,NA
1254,1619941317,McLaren Central Michigan,https://www.mclaren.org/Uploads/Public/Documents/corporate/ChargeMasterFile/2021/38-1420304_McLarenCentral_standardcharges.csv,1221 South Dr,Mt Pleasant,MI,48858,2021-01-01 00:00:00 +0000 UTC,"['1221 South Dr', 'Mt Pleasant', 'MI']",NA,NA
1255,1619941333,ST. JOHN RIVER DISTRICT HOSPITAL,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/383160564_ascension-river-district-hospital_standardcharges.xlsx,4100 RIVER RD,EAST CHINA,MI,48054-2914,,"['4100 RIVER RD', 'EAST CHINA', 'MI']",NA,NA
1256,1619966793,Marshfield Clinic Neillsville Center,https://www.marshfieldclinic.org/mPatientResources/Documents/MMC-Neillsville%20Charges_FY20.xlsx?Web=1,216 Sunset Pl,Neillsville,WI,54456-1706,,"['216 Sunset Pl', 'Neillsville', 'WI']",NA,NA
1257,1629015698,Raleigh General Hospital,http://www.raleighgeneral.com/Content/Uploads/Raleigh General/files/550261260_Raleigh_General_Hospital_Standard_Charges_12192020.zip,1710 Harper Road,Beckley,WV,25801,,"['1710 Harper Road', 'Beckley', 'WV']",NA,NA
1258,1629015748.0,Medical City Fort Worth,https://medicalcityfortworth.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,900 8th Ave,Fort Worth,TX,76104.0,2021-01-01 00:00:00 +0000 UTC,"['900 8th Ave', 'Fort Worth', 'TX']",NA,NA
1259,1629049614,CHI Health St. Francis,https://www.chihealth.com/content/dam/chi-health/website/documents/cost-estimates/Charges_CSVreport_11_Jan_2021_St.Francis.csv,2116 W Faidley Ave,Grand Island,NE,68803,2021-01-01 00:00:00 +0000 UTC,"['2116 W Faidley Ave', 'Grand Island', 'NE']",NA,NA
1260,1629078712,Mercy Hospital,https://northernlighthealth.org/Billing-and-Financial-Services/DRG-and-Standard-Charge-Information/Standard-Charge-Information/Mercy-Hospital-CDM-12-20-18,144 State St,Portland,ME,04101-3776,,"['144 State St', 'Portland', 'ME']",NA,NA
